N	500	T	12	Time	   1.18952	B max error	   0.00006	
N	500	T	12	Time	   1.18005	B max error	   0.00006	
N	500	T	12	Time	   1.17457	B max error	   0.00007	
N	500	T	12	Time	   1.18348	B max error	   0.00006	
N	500	T	12	Time	   1.19509	B max error	   0.00006	
N	500	T	12	Time	   1.24156	B max error	   0.00006	
N	500	T	12	Time	   1.21190	B max error	   0.00007	
N	500	T	12	Time	   1.17094	B max error	   0.00007	
N	500	T	12	Time	   1.21947	B max error	   0.00006	
N	500	T	12	Time	   1.21246	B max error	   0.00006	
N	500	T	12	Time	   1.20348	B max error	   0.00006	
N	500	T	12	Time	   1.21122	B max error	   0.00007	
N	500	T	12	Time	   1.19464	B max error	   0.00006	
N	500	T	12	Time	   1.23250	B max error	   0.00006	
N	500	T	12	Time	   1.21048	B max error	   0.00006	
N	500	T	12	Time	   1.20585	B max error	   0.00006	
N	500	T	12	Time	   1.20136	B max error	   0.00006	
N	500	T	12	Time	   1.20020	B max error	   0.00006	
N	500	T	12	Time	   1.19191	B max error	   0.00006	
N	500	T	12	Time	   1.06618	B max error	   0.00006	
N	500	T	50	Time	   0.33757	B max error	   0.00009	
N	500	T	50	Time	   0.31716	B max error	   0.00008	
N	500	T	50	Time	   0.33946	B max error	   0.00008	
N	500	T	50	Time	   0.32883	B max error	   0.00009	
N	500	T	50	Time	   0.33041	B max error	   0.00008	
N	500	T	50	Time	   0.32893	B max error	   0.00008	
N	500	T	50	Time	   0.35124	B max error	   0.00008	
N	500	T	50	Time	   0.37064	B max error	   0.00008	
N	500	T	50	Time	   0.33074	B max error	   0.00009	
N	500	T	50	Time	   0.32448	B max error	   0.00008	
N	500	T	50	Time	   0.35105	B max error	   0.00008	
N	500	T	50	Time	   0.34923	B max error	   0.00008	
N	500	T	50	Time	   0.34512	B max error	   0.00008	
N	500	T	50	Time	   0.34640	B max error	   0.00008	
N	500	T	50	Time	   0.34670	B max error	   0.00008	
N	500	T	50	Time	   0.34839	B max error	   0.00008	
N	500	T	50	Time	   0.34995	B max error	   0.00009	
N	500	T	50	Time	   0.35606	B max error	   0.00008	
N	500	T	50	Time	   0.35417	B max error	   0.00008	
N	500	T	50	Time	   0.34991	B max error	   0.00008	
N	500	T	50	Time	   0.35369	B max error	   0.00009	
N	500	T	50	Time	   0.34897	B max error	   0.00008	
N	500	T	50	Time	   0.34876	B max error	   0.00008	
N	500	T	50	Time	   0.34461	B max error	   0.00009	
N	500	T	50	Time	   0.34558	B max error	   0.00008	
N	500	T	50	Time	   0.35004	B max error	   0.00008	
N	500	T	50	Time	   0.35143	B max error	   0.00009	
N	500	T	50	Time	   0.35282	B max error	   0.00009	
N	500	T	50	Time	   0.35701	B max error	   0.00009	
N	500	T	50	Time	   0.34800	B max error	   0.00009	
N	500	T	100	Time	   0.22891	B max error	   0.00021	
N	500	T	100	Time	   0.22376	B max error	   0.00020	
N	500	T	100	Time	   0.22497	B max error	   0.00019	
N	500	T	100	Time	   0.22268	B max error	   0.00019	
N	500	T	100	Time	   0.22526	B max error	   0.00020	
N	500	T	100	Time	   0.22278	B max error	   0.00019	
N	500	T	100	Time	   0.22226	B max error	   0.00020	
N	500	T	100	Time	   0.22290	B max error	   0.00021	
N	500	T	100	Time	   0.21922	B max error	   0.00021	
N	500	T	100	Time	   0.21819	B max error	   0.00018	
N	500	T	100	Time	   0.22158	B max error	   0.00018	
N	500	T	100	Time	   0.21748	B max error	   0.00019	
N	500	T	100	Time	   0.21974	B max error	   0.00019	
N	500	T	100	Time	   0.20961	B max error	   0.00020	
N	500	T	100	Time	   0.21680	B max error	   0.00020	
N	500	T	100	Time	   0.21698	B max error	   0.00019	
N	500	T	100	Time	   0.22242	B max error	   0.00020	
N	500	T	100	Time	   0.22158	B max error	   0.00020	
N	500	T	100	Time	   0.22118	B max error	   0.00019	
N	500	T	100	Time	   0.21828	B max error	   0.00019	
N	500	T	100	Time	   0.21931	B max error	   0.00020	
N	500	T	100	Time	   0.21818	B max error	   0.00021	
N	500	T	100	Time	   0.22443	B max error	   0.00019	
N	500	T	100	Time	   0.21692	B max error	   0.00020	
N	500	T	100	Time	   0.21588	B max error	   0.00019	
N	500	T	100	Time	   0.21951	B max error	   0.00020	
N	500	T	100	Time	   0.22441	B max error	   0.00020	
N	500	T	100	Time	   0.21600	B max error	   0.00021	
N	500	T	100	Time	   0.21955	B max error	   0.00019	
N	500	T	100	Time	   0.22099	B max error	   0.00020	
N	1000	T	12	Time	   9.19323	B max error	   0.00000	
N	1000	T	12	Time	   9.03799	B max error	   0.00000	
N	1000	T	12	Time	   9.26261	B max error	   0.00000	
N	1000	T	12	Time	   9.26877	B max error	   0.00000	
N	1000	T	12	Time	   9.33449	B max error	   0.00000	
N	1000	T	12	Time	   9.24621	B max error	   0.00000	
N	1000	T	12	Time	   9.35541	B max error	   0.00000	
N	1000	T	12	Time	   9.41791	B max error	   0.00000	
N	1000	T	12	Time	   9.21333	B max error	   0.00000	
N	1000	T	12	Time	   8.37260	B max error	   0.00000	
N	1000	T	12	Time	   9.37516	B max error	   0.00000	
N	1000	T	12	Time	   9.28454	B max error	   0.00000	
N	1000	T	12	Time	   9.26815	B max error	   0.00000	
N	1000	T	12	Time	   9.36183	B max error	   0.00000	
N	1000	T	12	Time	   9.40214	B max error	   0.00000	
N	1000	T	12	Time	   9.44595	B max error	   0.00000	
N	1000	T	12	Time	   9.46265	B max error	   0.00000	
N	1000	T	12	Time	   9.41357	B max error	   0.00000	
N	1000	T	12	Time	   9.31830	B max error	   0.00000	
N	1000	T	12	Time	   9.20494	B max error	   0.00000	
N	1000	T	12	Time	   9.32159	B max error	   0.00000	
N	1000	T	12	Time	   9.31162	B max error	   0.00000	
N	1000	T	12	Time	   9.20723	B max error	   0.00000	
N	1000	T	12	Time	   9.26430	B max error	   0.00000	
N	1000	T	12	Time	   9.45475	B max error	   0.00000	
N	1000	T	12	Time	   9.45225	B max error	   0.00000	
N	1000	T	12	Time	   9.49805	B max error	   0.00000	
N	1000	T	12	Time	   9.29374	B max error	   0.00000	
N	1000	T	12	Time	   9.18936	B max error	   0.00000	
N	1000	T	12	Time	   9.44618	B max error	   0.00000	
N	1000	T	50	Time	   2.43545	B max error	   0.00003	
N	1000	T	50	Time	   2.44153	B max error	   0.00003	
N	1000	T	50	Time	   2.44441	B max error	   0.00003	
N	1000	T	50	Time	   2.48587	B max error	   0.00003	
N	1000	T	50	Time	   2.44238	B max error	   0.00003	
N	1000	T	50	Time	   2.21569	B max error	   0.00003	
N	1000	T	50	Time	   2.49680	B max error	   0.00003	
N	1000	T	50	Time	   2.39845	B max error	   0.00003	
N	1000	T	50	Time	   2.44271	B max error	   0.00003	
N	1000	T	50	Time	   2.43162	B max error	   0.00003	
N	1000	T	50	Time	   2.46754	B max error	   0.00003	
N	1000	T	50	Time	   2.45590	B max error	   0.00003	
N	1000	T	50	Time	   2.49489	B max error	   0.00003	
N	1000	T	50	Time	   2.45489	B max error	   0.00003	
N	1000	T	50	Time	   2.41271	B max error	   0.00003	
N	1000	T	50	Time	   2.48349	B max error	   0.00003	
N	1000	T	50	Time	   2.46257	B max error	   0.00003	
N	1000	T	50	Time	   2.45501	B max error	   0.00003	
N	1000	T	50	Time	   2.43958	B max error	   0.00003	
N	1000	T	50	Time	   2.44003	B max error	   0.00003	
N	1000	T	50	Time	   2.46300	B max error	   0.00003	
N	1000	T	50	Time	   2.43014	B max error	   0.00003	
N	1000	T	50	Time	   2.45113	B max error	   0.00003	
N	1000	T	50	Time	   2.39929	B max error	   0.00003	
N	1000	T	50	Time	   2.47000	B max error	   0.00003	
N	1000	T	50	Time	   2.45922	B max error	   0.00003	
N	1000	T	50	Time	   2.45778	B max error	   0.00003	
N	1000	T	50	Time	   2.44707	B max error	   0.00003	
N	1000	T	50	Time	   2.42316	B max error	   0.00003	
N	1000	T	50	Time	   2.41776	B max error	   0.00003	
N	1000	T	100	Time	   1.39324	B max error	   0.00008	
N	1000	T	100	Time	   1.36459	B max error	   0.00008	
N	1000	T	100	Time	   1.39212	B max error	   0.00009	
N	1000	T	100	Time	   1.39182	B max error	   0.00008	
N	1000	T	100	Time	   1.35605	B max error	   0.00008	
N	1000	T	100	Time	   1.37449	B max error	   0.00008	
N	1000	T	100	Time	   1.38695	B max error	   0.00008	
N	1000	T	100	Time	   1.39983	B max error	   0.00008	
N	1000	T	100	Time	   1.37913	B max error	   0.00008	
N	1000	T	100	Time	   1.30027	B max error	   0.00009	
N	1000	T	100	Time	   1.36709	B max error	   0.00008	
N	1000	T	100	Time	   1.37161	B max error	   0.00009	
N	1000	T	100	Time	   1.39347	B max error	   0.00008	
N	1000	T	100	Time	   1.41938	B max error	   0.00008	
N	1000	T	100	Time	   1.38207	B max error	   0.00008	
N	1000	T	100	Time	   1.39199	B max error	   0.00008	
N	1000	T	100	Time	   1.39739	B max error	   0.00008	
N	1000	T	100	Time	   1.41292	B max error	   0.00008	
N	1000	T	100	Time	   1.40214	B max error	   0.00009	
N	1000	T	100	Time	   1.37646	B max error	   0.00008	
N	1000	T	100	Time	   1.38870	B max error	   0.00009	
N	1000	T	100	Time	   1.41779	B max error	   0.00008	
N	1000	T	100	Time	   1.37610	B max error	   0.00009	
N	1000	T	100	Time	   1.40695	B max error	   0.00009	
N	1000	T	100	Time	   1.38752	B max error	   0.00008	
N	1000	T	100	Time	   1.41239	B max error	   0.00008	
N	1000	T	100	Time	   1.37846	B max error	   0.00008	
N	1000	T	100	Time	   1.40326	B max error	   0.00009	
N	1000	T	100	Time	   1.38793	B max error	   0.00009	
N	1000	T	100	Time	   1.38492	B max error	   0.00008	
