N	500	T	12	Time	   2.50534	B max error	   0.00006	
N	500	T	12	Time	   2.55576	B max error	   0.00006	
N	500	T	12	Time	   2.55970	B max error	   0.00006	
N	500	T	12	Time	   2.56334	B max error	   0.00006	
N	500	T	12	Time	   2.56845	B max error	   0.00007	
N	500	T	12	Time	   2.54115	B max error	   0.00006	
N	500	T	12	Time	   2.54058	B max error	   0.00006	
N	500	T	12	Time	   2.54486	B max error	   0.00006	
N	500	T	12	Time	   2.54558	B max error	   0.00007	
N	500	T	12	Time	   2.56445	B max error	   0.00007	
N	500	T	12	Time	   2.30795	B max error	   0.00006	
N	500	T	12	Time	   2.54618	B max error	   0.00007	
N	500	T	12	Time	   2.55654	B max error	   0.00006	
N	500	T	12	Time	   2.54489	B max error	   0.00007	
N	500	T	12	Time	   2.54139	B max error	   0.00006	
N	500	T	12	Time	   2.53676	B max error	   0.00006	
N	500	T	12	Time	   2.54556	B max error	   0.00007	
N	500	T	12	Time	   2.53914	B max error	   0.00006	
N	500	T	12	Time	   2.57029	B max error	   0.00006	
N	500	T	12	Time	   2.53025	B max error	   0.00006	
N	500	T	50	Time	   0.74424	B max error	   0.00009	
N	500	T	50	Time	   0.74515	B max error	   0.00009	
N	500	T	50	Time	   0.76572	B max error	   0.00009	
N	500	T	50	Time	   0.75649	B max error	   0.00009	
N	500	T	50	Time	   0.74835	B max error	   0.00008	
N	500	T	50	Time	   0.70328	B max error	   0.00009	
N	500	T	50	Time	   0.74295	B max error	   0.00008	
N	500	T	50	Time	   0.74926	B max error	   0.00008	
N	500	T	50	Time	   0.73777	B max error	   0.00008	
N	500	T	50	Time	   0.74422	B max error	   0.00008	
N	500	T	50	Time	   0.75692	B max error	   0.00009	
N	500	T	50	Time	   0.75062	B max error	   0.00008	
N	500	T	50	Time	   0.75178	B max error	   0.00008	
N	500	T	50	Time	   0.75415	B max error	   0.00009	
N	500	T	50	Time	   0.75679	B max error	   0.00008	
N	500	T	50	Time	   0.68951	B max error	   0.00009	
N	500	T	50	Time	   0.75088	B max error	   0.00009	
N	500	T	50	Time	   0.75922	B max error	   0.00008	
N	500	T	50	Time	   0.74804	B max error	   0.00009	
N	500	T	50	Time	   0.75176	B max error	   0.00009	
N	500	T	50	Time	   0.75238	B max error	   0.00008	
N	500	T	50	Time	   0.74765	B max error	   0.00008	
N	500	T	50	Time	   0.67992	B max error	   0.00009	
N	500	T	50	Time	   0.74367	B max error	   0.00009	
N	500	T	50	Time	   0.75389	B max error	   0.00009	
N	500	T	50	Time	   0.74774	B max error	   0.00008	
N	500	T	50	Time	   0.74834	B max error	   0.00009	
N	500	T	50	Time	   0.75017	B max error	   0.00008	
N	500	T	50	Time	   0.75592	B max error	   0.00008	
N	500	T	50	Time	   0.74560	B max error	   0.00008	
N	500	T	100	Time	   0.47705	B max error	   0.00020	
N	500	T	100	Time	   0.46711	B max error	   0.00022	
N	500	T	100	Time	   0.43011	B max error	   0.00021	
N	500	T	100	Time	   0.47244	B max error	   0.00019	
